IPDP045,BLP01,PT Bank Pembangunan Daerah Lampung,"Penunjukan Pelaksana Pengadaan Jasa Konsultan Penyusunan Pengadaan Jasa Konsultan Penyusunan Kebijakan, Standar dan Prosedur Perlindungan Data Pribadi (PDP) Bank Lampung",VPRC,2025,RBE,RDB 100,NFI,NFI 100,IT Advisory,1.1.2. BPD,,Assurance,#SBU1 Implementation of Personal Data Protection,1. GRC & Business Improvement,,,,,,,"144,144,144",0,,2,12/15/2025,2/10/2026,DAP,"17 Apr 2026 : addendum done, 1 rangkap hardcopy addendum fullysigned sudah diterima di VP dan diarsip// 10 Apr 26: ADdendum hardcopy 2 rangkap sudah di ttd VP dan dikriim ke bu Salma//8 Apr 26: surat udnangan awareness training signed sudah di kirim Fatmah//7 Apr 26: sudah FU bu Salma menanyakan addendum, blm ada jawaban//2 Apr 26: addendum menunggu draft/hardcopy dari bu Salma utk TTD VP//31 Mar 26: info bu Salma tdk bisa pakai surat komitmen, harus addendum, surat permohonan sudah di kirim ke bu Salma//30 Mar 26: info mba Fitri lebih baik pakai surat komitmen, sedang ditanya ke Mba Salma//23 Feb 26: SPMK Done, sudah di folder, 1 rangkap jg sudah datang dan sudah di arsip//11 Feb 26: sduah FU by wa k ebu Salma//10 Feb 26: menunggu SPMK signed yg kan dikirim ke VP oleh bu Salma 1 rangkap//5 Feb 26: sudah FU bu Salma by wa menanyakan SPMK apa sudah di TTD mereka//2 Feb 26: SPMK sudah ttd pak Harry dan akan dikirim ke lampung bersamaan dengan invoice//30 Jan 26: revisi draft SPMK review PM//26 Jan 26: sudah FU pak Deni, by wa, belum direspons//23 Jan 26: sudah FU ke Pak Deni, by WA, namun Pak Deni sedang dinas luar, jadi akan FU kembali selasa//19 Jan 26: sudah FU kembali by email ke bu Salma utk feedback draft SPMK//13 Jan 25: NDA Bank Lampung akan dikirim setelah KOM//9 Jan 26: sudah FU by email ke bu Salma utk feedback draft SPMK//29 Des 25: sudah FU by email ke bu Salma utk feedback draft SPMK//19 Des 25: SPMK sudah di email ke bu Salma utk review jangka waktu//18 Des 25: SPMK sudah dilengkapi dan sedang di review PM//15 Des 25: SPK sedang review PM",17-Apr-26,Addendum Done,,4/7/2026,,20%,40%,40%,,,,,,,,4/7/2026,Budget,"144,144,144",-,"144,144,144","144,144,144","144,144,144","144,144,144",1,KPI,0%,100%,100%,5/23/2026,5/25/2026,,100%,90%,90%,BLP01-25-10-01,1,0%
IPDP046,KSI02,PT Korea Investment and Sekuritas Indonesia,Pendampingan Implemnetasi Undang-Undang Perlindungan Data Pribadi,VPRC,2025,IMC,IMC 100,HSA,HSA 100,IT Advisory,1.2.3. Pengelolaan Investasi,,Assurance,#SBU1 Implementation of Personal Data Protection,1. GRC & Business Improvement,,,,,,,"190,000,000",0,,2,12/12/2025,1/8/2026,DAP,"4 Mei 2026 : sudah FU PM apakah perlu addendum, infonya tidak perlu addendum karena tinggal awareness training// 8 Jan 2026 : PKS dan NDA done, 1 rangkap hardcopy PKS dan NDA full signed diterima di VP dan diarsip// 7 Jan 2026 : info Pak Ferry PKS dan NDA sudah sign, akan dikirimkan besok// 5 Jan 2026 : 2 rangkap hardcopy PKS dan NDA dikirimkan ke KISI untuk dittd KISI// 29 Dec 2025 : draft PKS sudah dicetak dan sedang dittd VP// 29 Des 2025 : sudah ada feedback draf PKS dari KISI terkait jangka waktu PKS, sedang menunggu info dari Mas Hafiz dan user KISI// 23 Des 2025 : draf PKS dikirimkan kembali ke Pak Ferry untuk direview pada bagian SLA// 22 Des 2025 : sudah ada feedback dari KISI, masih meminta untuk melengkapi pada bagian SLA, sudah minta konfirmasi ke Mas Hafiz, tapi info dari mas hafiz untuk project ini tidak ada SLA// 22 Des 2025 : sudah ada hasil review KISI, tetapi belum melengkapi NPWP dan korespondensi, sedang direview PM kembali perihal SLA//",4-May-26,info PM tidak perlu addendum,12/29/2025,5/20/2026,,25%,35%,40%,,,,,,,,5/20/2026,Budget,"190,000,000",-,"190,000,000","190,000,000","190,000,000","114,000,000",1,KPI,0%,100%,60%,6/5/2026,3/16/2026,,100%,80%,80%,KSI02-25-10-01,1,0%
IPDP047,PEI01,PT Pemeringkat Efek Indonesia,Jasa Konsultasi Implementasi UU PDP,VPRC,2025,IMC,IMC 100,HSA,HSA 100,IT Advisory,1.2.2. Perusahaan Efek,,Assurance,#SBU1 Implementation of Personal Data Protection,1. GRC & Business Improvement,,,,,,,"90,000,000",0,,2,12/30/2025,2/23/2026,DAP,"03 Jun 26: info PM tidak perlu addendum, cukup komitmen dan surat komitmen sudah disampaikan ke klien//7 Apr 26:info mas Hafiz bast termin 3 usdha received jd ga perlu addendum////02 Mar 26: Hardcopy PKS done signed & arsip 1 rangkap sesuai jobcode// 23 Feb 26: PKS Done, soft copy by email, 1 rangkap hardcopy blm sampai ke VP// 19 Feb 26: info pak Pebry, PKS masih blm di signing//16 Feb 26: sudah FU kembali pak Pebry menanyakan apakah PKS sudah fully signed? beluma da jawaban mungkin krn cuti bersama//13 Feb 26: Sudah FU pak Pebry menanyakan apakah PKS sudah ttd ? infonya masih di ruang direksi//1 Feb 26: PKS sudah di ttd VP dan dikriim kembali 2 rangkap ke Pak PEbry utk TTD pefindo//9 Feb 26: PKS sedang dikirimke VEDA//5 Feb 26: info Pak Pebry PKS sedang di TTD PEI dan akan dikirim ke Veda// 2 Feb 26: PKS sudah review VP dan sudah di email kembali ke Pak Pebry utk review final dan akan cetak//26 Jan 26: dan sudah di email kembali ke Pak Pebry, tgl awal dan jangka waktu PKS, juga timeline sudah disesuaikan//23 Jan 26: Info update per KOM hari ini, jangka waktu dibuat ke akhir april dan NDA dimasukan ke dalam PKS//sudah FU pak Pebry utk reviewan PKS infonay masih direview legal//19 Jan 26: sudah FU by email ke pak Pebry utk feedback PKS//14 Jan 26: Draft NDA sudah di email ke pak Pebry utk review //9 Jan 26: draft PKS update termin s1 dan 2 sudah diemail kembali kepak Pebry//6 Jan 26: PKS sduah di email ke PAk PEbry utk review//5 Jan 26: PKS sedang review PM//30 Dec 2025: sudah ada PO",3-Jun-26,"tidak perlu addendum, bast sudah received",,4/23/2026,,30%,50%,20%,,,,,,,,4/23/2026,Budget,"90,000,000",-,"90,000,000","90,000,000","90,000,000","90,000,000",2,KPI,0%,100%,100%,4/14/2026,4/30/2026,,100%,100%,100%,PEI01-25-09-01,1,0%
IPDP048,KPE01,PT Kliring Penjaminan Efek Indonesia,Jasa Konsultan Pendampingan Implementasi UU PDP,VPRC,2026,IMC,IMC 100,HSA,HSA 100,IT Advisory,1.2.2. Perusahaan Efek,,Assurance,#SBU1 Implementation of Personal Data Protection,1. GRC & Business Improvement,,,,,,,"249,000,000",0,,2,2/5/2026,3/16/2026,DAP,"03 Jun 26: Info mas hafiz Bast dan surat komitmensudah saya kirimkan dan proses ttd dr mereka//11 May 2026 : sudah FU PM apakah perlu addendum, infonya on track// 18 Mar 2026 : pernyataan penggantian personel dikirimkan melalui email// 16 Mar 2026 : PKS done, 1 rangkap hardcopy PKS fullysigned sudah diarsip di VP, 1 rangkap dikirimkan kembali ke KPEI// 16 Mar 2026 ; sudah ada 2 rangkap hardcopy PKS yg sudah dittd oleh KPEI, sedang dicek oleh PM// 11 Mar 2026 : sudah FU kembali Pak Arkha, sedang menunggu jawaban// 6 Mar 2026 : sudah FU Pak Arkha dan minta eskalasi juga ke Mba Imel, info Mba Imel kontraknya masih dalam proses review div. finance// 4 Mar 26: terkait PKS sudah eskalasi ke mba Imel utk dibantu tanyakan ke client//2 Mar 2026 : sudah fu kembali ke Pak Akbar, sedang menunggu jawaban// 26 Feb 2026 : sudah FU Pak Arkha melalui email apakah PKS sudah ada, sedang menunggu jawaban// 23 Feb 2026 : sudah FU kembali Pak Akbar, sedang menunggu info// 18 Feb 2026 : sudah FU kembali Pak Akbar, sedang menunggu jawaban// 12 Feb 2026 : sudah FU Pak Akbar dan meminta kontak Pak Arkha agar dapat koordinasi terkait kontrak di wa, info Pak Akbar, PKSnya masih dalam proses drafting legal IDClear// 9 Feb 2026 : sudah FU Pak Arkha terkait pengiriman PKS, sedang menunggu jawaban// 6 Feb 2026 : info Pak Arkha PKS akan disiapkan oleh Tim IDClear// 5 Feb 2026 : sudah ada penunjukan, sudah kontak Pak Arkha melalui email untuk follow up PKS",3-Jun-26,info PM masih on track,1/30/2026,5/29/2026,,25%,25%,25%,25%,,,,,,,5/29/2026,Budget,"249,000,000",-,"249,000,000","249,000,000","186,750,000","186,750,000",1,KPI,0%,75%,75%,5/12/2026,5/22/2026,,100%,70%,70%,KPE01-25-09-01,1,
ISOL001,DCS01,Diamond Cold Storage,Data Cleansing,VPSE,2012,MKR,#N/A,,,VPSE,4.3.2. Pergudangan,,,,,,,,,,,1,,,2,,,,,,,,,,0%,,,,,,,,,,,,1,1,-,0,0,-,-1,2,100%,,,1899-12-30,1899-12-30,,#DIV/0!,100%,100%,,0,100%
ITAU011,BJB02,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,Jasa Audit dan Pengembangan Kepatuhan Teknologi Informasi,VPRC,2011,TSR,#N/A,MSM,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"860,000,000",1,,2,,,,,,,6/9/2014,12/8/2014,,20%,15%,,,,,,,,,12/8/2014,,"781,818,182","508,181,818","273,636,364","273,636,364","273,636,364","273,636,364",-1,2,65%,100%,100%,12/11/2014,12/19/2014,4. > 6 months,100%,100%,100%,,0,100%
ITAU012,BRS01,PT Pantarhai Technology,Pemeriksaan Independen untuk Post Implementation Review (PIR) Layanan Electronic Banking PT. BRI Syariah,VPRC,2011,?,#N/A,IFI,,IT Audit & Assurance,1.4.1. Bank Syariah,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"69,650,000",1,,2,,,,,,,8/1/2011,11/30/2011,,35%,35%,,,,,,,,,11/30/2011,,"63,318,182","18,995,455","44,322,727","44,322,727","44,322,727","44,322,727",-1,2,30%,100%,100%,11/30/2011,1899-12-30,,100%,100%,100%,,0,100%
ITAU014,BJT01,PT Bank Pembangunan Daerah Jawa Tengah,Audit Teknologi IS Pengembangan E-Banking,VPRC,2011,TSR,#N/A,FTN,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"96,250,000",1,,2,,,,,,,8/4/2011,8/31/2011,,20%,10%,10%,10%,20%,15%,,,,,8/31/2011,,"87,500,000","13,125,000","74,375,000","61,250,000","61,250,000","61,250,000",-1,2,15%,82%,82%,12/18/2015,1/29/2016,,82%,100%,100%,,0,100%
ITAU031,PL401,PT Pelabuhan Indonesia IV (Persero),Audit SIMPAT,VPRC,2012,TSR,#N/A,AWS,,IT Audit & Assurance,4.1. Infrastruktur Transportasi,1,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"168,850,000",1,,2,,,,,,,10/12/2012,12/10/2012,,100%,,,,,,,,,,12/10/2012,,"153,500,000",-,"153,500,000","153,500,000","153,500,000","153,500,000",2,2,0%,100%,100%,5/13/2013,5/29/2013,4. > 6 months,100%,100%,100%,,0,100%
ITAU032,DVI01,PT DBS Vickers Securities Indonesia,IT Assessment,VPRC,2013,TSR,#N/A,FTN,,IT Audit & Assurance,1.2.2. Perusahaan Efek,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"85,000,000",0,,2,,,,,,,2/20/2013,2/20/2014,,25%,25%,33%,18%,,,,,,,2/20/2014,,"85,000,000",-,"85,000,000","85,000,000","85,000,000","85,000,000",2,2,0%,100%,100%,2/23/2015,3/3/2015,4. > 6 months,100%,100%,100%,,0,100%
ITAU033,EIE01,PT Ezeelink Indonesia,Kajian Kesiapan Operasional Layanan Uang Elektronik (E-Money),VPRC,2013,TSR,TSR 100,TLW,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"110,000,000",1,1,2,,,,,,,4/29/2013,6/24/2013,,20%,20%,30%,30%,,,,,,,6/24/2013,ITAU033 ,"100,000,000",-,"100,000,000","100,000,000","100,000,000","100,000,000",2,2,0%,100%,100%,6/8/2018,6/28/2018,4. > 6 months,100%,100%,100%,,0,100%
ITAU034,GEI01,PT G4S Euronet Indonesia,Kajian Teknologi Informasi Berdasarkan PBI No. 9/15/PBI/2007,VPRC,2013,AOW,#N/A,,,IT Audit & Assurance,10.1. Penyedia Jasa Teknologi Informasi,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"128,000,000",1,,2,,,,,,,5/6/2013,6/6/2013,,100%,,,,,,,,,,6/6/2013,,"116,363,636",-,"116,363,636","116,363,636","116,363,636","116,363,636",2,2,0%,100%,100%,5/8/2013,5/31/2013,1. < 1 month,100%,100%,100%,,0,100%
ITAU035,QNB01,PT Bank QNB Indonesia Tbk,Audit Kesiapan Layanan Kartu Kredit,VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.1.1. Bank Umum,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"151,250,000",1,,2,,,,,,,6/6/2013,8/6/2013,,35%,65%,,,,,,,,,8/6/2013,,"137,500,000",-,"137,500,000","137,500,000","137,500,000","137,500,000",2,2,0%,100%,100%,3/12/2015,4/10/2015,4. > 6 months,100%,100%,100%,,0,100%
ITAU036,III01,PT Indointernet,Data Center Review Berdasarkan PBI No. 9/15/PBI/2007 dan TIA942,VPRC,2013,AOW,#N/A,,,IT Audit & Assurance,10.1. Penyedia Jasa Teknologi Informasi,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"157,652,000",1,,2,,,,,,,6/10/2013,8/10/2013,,100%,,,,,,,,,,8/10/2013,,"143,320,000",-,"143,320,000","143,320,000","143,320,000","143,320,000",2,2,0%,100%,100%,7/9/2013,7/17/2013,2. 1 to 3 months,100%,100%,100%,,0,100%
ITAU037,BEI01,PT Bursa Efek Indonesia,Jasa Audit Pelanggan Datafeed,VPRC,2013,TSR,#N/A,,,IT Audit & Assurance,1.2.1. SRO,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"228,800,000",1,,2,,,,,,,6/3/2013,9/30/2013,,100%,,,,,,,,,,9/30/2013,,"208,000,000",-,"208,000,000","208,000,000","208,000,000","208,000,000",2,2,0%,100%,100%,6/27/2013,7/10/2013,2. 1 to 3 months,100%,100%,100%,,0,100%
ITAU038,BSS01,PT Bank Pembangunan Daerah Sulawesi Selatan dan Sulawesi Barat,IT Audit PBI/9/15,VPRC,2013,TSR,#N/A,AWS,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"77,775,000",0,,2,,,,,,,12/18/2013,2/15/2014,,100%,,,,,,,,,,2/15/2014,,"77,775,000",-,"77,775,000","77,775,000","77,775,000","77,775,000",2,2,0%,100%,100%,6/17/2014,6/19/2014,4. > 6 months,100%,100%,100%,,0,100%
ITAU039,QNB01,PT Bank QNB Indonesia,Audit Kesiapan Layanan Virtual Account dan CIB,VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.1.1. Bank Umum,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"379,186,500",1,,2,,,,,,,6/18/2013,10/31/2013,,60%,40%,,,,,,,,,10/31/2013,,"344,715,000",-,"344,715,000","344,715,000","344,715,000","344,715,000",2,2,0%,100%,100%,5/2/2014,5/21/2014,4. > 6 months,100%,100%,100%,,0,100%
ITAU040,BII01,Bank International Indonesia,Audit EDC,VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.1.1. Bank Umum,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,1,0,,-1,,,,,,,,,,,,,,,,,,,,,,1,1,-,0,0,-,-1,2,100%,,,1899-12-30,1899-12-30,,#DIV/0!,100%,100%,,0,100%
ITAU041,BCA01,PT Bank BCA Syariah,Jasa Kajian Pra-Implementasi Audit Mobile Banking,VPRC,2013,AOW,#N/A,IFI,,IT Audit & Assurance,1.4.1. Bank Syariah,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"71,500,000",1,,2,,,,,,,7/22/2013,8/16/2013,,100%,,,,,,,,,,8/16/2013,,"65,000,000",-,"65,000,000","65,000,000","65,000,000","65,000,000",2,2,0%,100%,100%,8/1/2013,8/15/2013,1. < 1 month,100%,100%,100%,,0,100%
ITAU042,KMK01,Inspektorat Kementerian Keuangan,Jasa Konsultansi Penyusunan Pedoman Teknis dan Pendampingan Audit Teknologi Informasi di Lingkungan Kementrian Keuangan,VPRC,2013,RSD,#N/A,TKN,,IT Audit & Assurance,3.1. Kementerian,,,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"742,043,562",0,,2,,,,,,,8/26/2013,11/15/2013,,100%,,,,,,,,,,11/15/2013,,"742,043,562",-,"742,043,562","742,043,562","742,043,562","742,043,562",2,2,0%,100%,100%,11/15/2013,1899-12-30,,100%,100%,100%,,0,100%
ITAU043,LPS01,Lembaga Penjamin Simpanan,IT General Audit,VPRC,2013,TSR,#N/A,NVN,,IT Audit & Assurance,1.3.4. Lembaga Jasa Keuangan Khusus,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"308,770,000",1,,2,,,,,,,9/10/2013,12/9/2013,,100%,,,,,,,,,,12/9/2013,,"280,700,000",-,"280,700,000","280,700,000","280,700,000","280,700,000",2,2,0%,100%,100%,12/24/2013,1/13/2014,3. 3 - 6 months,100%,100%,100%,,0,100%
ITAU044,VTI01,PT Koneksi Integrasi,Kajian Kesiapan Operasional Layanan Uang Elektronik (E-Money),VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"77,935,000",1,,2,,,,,,,9/25/2013,11/9/2013,,25%,45%,30%,,,,,,,,11/9/2013,,"70,850,000",-,"70,850,000","70,850,000","70,850,000","70,850,000",2,2,0%,100%,100%,7/2/2014,7/11/2014,4. > 6 months,100%,100%,100%,,0,100%
ITAU045,ACS01,PT Akses Cipta Solusi,Kajian Operasional Mobile Banking,VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,10.1. Penyedia Jasa Teknologi Informasi,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"161,425,000",1,,2,,,,,,,10/7/2013,12/6/2013,,25%,50%,25%,,,,,,,,12/6/2013,,"146,750,000",-,"146,750,000","146,750,000","146,750,000","146,750,000",2,2,0%,100%,100%,12/2/2013,1/13/2014,3. 3 - 6 months,100%,100%,100%,,0,100%
ITAU046,RMA01,PT Rekan Usaha Mikro Anda (RUMA),Kajian Kesiapan Operasional Layanan Uang Elektronik (E-Money),VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"73,865,000",1,,2,,,,,,,11/18/2013,12/27/2013,,20%,40%,40%,,,,,,,,12/27/2013,,"67,150,000",-,"67,150,000","67,150,000","67,150,000","67,150,000",2,2,0%,100%,100%,4/11/2014,4/14/2014,3. 3 - 6 months,100%,100%,100%,,0,100%
ITAU047,PLN01,PT PLN (Persero),Pekerjaan Pengadaan Jasa Konsultan Co-Sourching Penyusunan Pedoman Audt TI dan Pendampingan Pelaksanaan Audit TI Satuan Pengawasan Intern PLN,VPRC,2013,AOW,#REF!,IAW,,IT Audit & Assurance,7. Pertambangan & Energi,1,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"215,715,182",0,,2,,,,,,,10/8/2013,4/8/2013,,20%,50%,30%,,,,,,,,4/8/2013,,"215,715,182",-,"215,715,182",0,0,-,2,2,0%,0%,0%,#REF!,#REF!,,0%,100%,100%,,0,100%
ITAU048,BKE01,Bank Kesejahteraan Ekonomi,Jasa Audit Teknologi Informasi,VPRC,2013,AOW,#N/A,NVN,,IT Audit & Assurance,1.1.1. Bank Umum,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"280,500,000",1,,2,,,,,,,11/25/2013,1/24/2014,,50%,30%,20%,,,,,,,,1/24/2014,,"255,000,000",-,"255,000,000","255,000,000","255,000,000","255,000,000",2,2,0%,100%,100%,2/27/2014,3/5/2014,3. 3 - 6 months,100%,100%,100%,,0,100%
ITAU049,IPM01,PT Inti Prima Mandiri Utama,Kajian Kesiapan Layanan Uang Elektronik (E-Money),VPRC,2013,TSR,#N/A,NVN,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"110,000,000",1,,2,,,,,,,11/25/2013,1/31/2014,,25%,45%,,,,,,,,,1/31/2014,,"100,000,000","30,000,000","70,000,000","70,000,000","70,000,000","70,000,000",-1,2,30%,100%,100%,4/16/2014,4/28/2014,3. 3 - 6 months,100%,100%,100%,,0,100%
ITAU050,BJT01,PT Bank Pembangunan Daerah Jawa Tengah,Jasa Vulnerability Assessment dan Penetration Testing atas Electronic Data Capture (EDC) dan SMS Banking,VPRC,2013,TSR,#N/A,NVN,,IT Audit & Assurance,1.1.2. BPD,,1,Security and Cybersecurity,,,,,,,,"132,000,000",1,,2,,,,,,,1/17/2014,4/4/2014,,30%,70%,,,,,,,,,4/4/2014,,"120,000,000",-,"120,000,000","120,000,000","120,000,000","120,000,000",2,2,0%,100%,100%,9/1/2014,10/14/2014,4. > 6 months,100%,100%,100%,,0,100%
ITAU051,BEI01,PT Bursa Efek Indonesia,Kajian Kesiapan Operasional Perubahan Satuan Perdagangan Saham (round lot) dan Fraksi Harga (tick price) – Sistem Perdagangan Saham,VPRC,2013,TSR,#N/A,TKN,,IT Audit & Assurance,1.2.1. SRO,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"44,165,000",1,,2,,,,,,,12/23/2013,1/4/2014,,100%,,,,,,,,,,1/4/2014,,"40,150,000",-,"40,150,000","40,150,000","40,150,000","40,150,000",2,2,0%,100%,100%,12/23/2013,1/8/2014,1. < 1 month,100%,100%,100%,,0,100%
ITAU052,ATA02,PT Arkalogic Transaksi (Moneta),Kajian Kesiapan Kegiatan Operasional Uang Elektronik dan Alat Pembayaran Menggunakan Kartu,VPRC,2014,TSR,#N/A,NVN,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"149,600,000",1,,2,,,,,,,12/20/2013,2/28/2014,,20%,30%,30%,,,,,,,,2/28/2014,,"136,000,000","27,200,000","108,800,000","108,800,000","108,800,000","108,800,000",-1,2,20%,100%,100%,2/28/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU053,ABA01,PT Asuransi Bangun Askrida,Jasa Audit Teknologi Informasi Atas Aplikasi Asuransi,VPRC,2014,TSR,#N/A,IAW,,IT Audit & Assurance,1.3.1. Asuransi,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"99,000,000",1,,2,,,,,,,2/25/2014,3/24/2014,,20%,40%,30%,10%,,,,,,,3/24/2014,,"90,000,000",0,"90,000,000","90,000,000","90,000,000","90,000,000",2,2,0%,100%,100%,3/24/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU054,BNT01,PT Bank Pembangunan Daerah Nusa Tenggara Timur,Audit Teknologi Informasi,VPRC,2014,TSR,#N/A,IAW,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"188,648,075",1,,2,,,,,,,2/7/2014,3/2/2014,3/29/2014,20%,30%,50%,,,,,,,,3/29/2014,,"171,498,250",-,"171,498,250","171,498,250","171,498,250","171,498,250",2,2,0%,100%,100%,3/29/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU055,BMB02,PT Bank Pembangunan Daerah Maluku,Audit TI Berdasarkan PBI No 9/15/PBI/2007,VPRC,2014,TSR,#N/A,AWS,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"163,900,000",1,,2,,,,,,,2/3/2014,4/3/2014,,30%,50%,20%,,,,,,,,4/3/2014,,"149,000,000",-,"149,000,000","149,000,000","149,000,000","149,000,000",2,2,0%,100%,100%,4/3/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU056,LZD01,PT Dompet Elektronik Indonesia,eMoney Compliance Audit,VPRC,2014,TSR,#N/A,NVN,,IT Audit & Assurance,5. Fast Moving Consumer Goods (FMCG),,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"105,000,000",1,,2,,,,,,,2/6/2014,6/30/2014,,15%,85%,,,,,,,,,6/30/2014,,"95,454,545",-,"95,454,545","95,454,545","95,454,545","95,454,545",2,2,0%,100%,100%,6/30/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU057,BCI01,PT Bumiputera Capital Indonesia,Jasa Vulnerability Assessment,VPRC,2014,TSR,#N/A,SHS,,IT Audit & Assurance,1.2.2. Perusahaan Efek,,1,Security and Cybersecurity,,,,,,,,"11,000,000",1,,2,,,,,,,2/11/2014,2/17/2014,,100%,,,,,,,,,,2/17/2014,,"10,000,000",-,"10,000,000","10,000,000","10,000,000","10,000,000",2,2,0%,100%,100%,2/17/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU058,HPH01,PT Henan Putihrai,Jasa Audit Sistem dan Teknologi Informasi,VPRC,2014,AOW,#N/A,IAW,,IT Audit & Assurance,1.2.2. Perusahaan Efek,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,1,,,-1,,,,,,,,,,0%,,,,,,,,,,,,1,1,-,0,0,-,-1,2,100%,,,1899-12-30,1899-12-30,,#DIV/0!,100%,100%,,0,100%
ITAU059,VSI01,PT Veritra Sentosa International,Jasa Audit Kepatuhan Teknologi Informasi atas Penyelenggaraan Layanan Uang Elektronik,VPRC,2014,AOW,#N/A,NVN,,IT Audit & Assurance,1.3.6. Fintech,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"242,137,500",1,,2,,,,,,,3/13/2014,5/22/2014,,20%,50%,,,,,,,,,5/22/2014,,"220,125,000","66,037,500","154,087,500","154,087,500","154,087,500","154,087,500",-1,2,30%,100%,100%,5/22/2014,1899-12-30,,100%,100%,100%,,0,100%
ITAU060,BNT01,Bank NTT,Kajian Kesiapan Operasional Layanan E-Banking dan Penyusunan Kebijakan dan Prosedur Teknologi Informasi Terkait E-Banking berdasarkan PBI NO.9/15/PBI/2007NO.9/15/PBI/2007,VPRC,2014,TSR,#N/A,MSM,,IT Audit & Assurance,1.1.2. BPD,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"275,000,000",1,,-1,,,,,,,4/1/2014,,,0%,,,,,,,,,,,,"250,000,000","250,000,000",-,0,0,-,-1,2,100%,,,1899-12-30,1899-12-30,,#DIV/0!,100%,100%,,0,100%
ITAU061,BAB02,PT Bank Agris,Kajian Pra-Implementasi Operasional Mobile Banking,VPRC,2015,AOW,#N/A,FTN,,IT Audit & Assurance,1.1.1. Bank Umum,,1,#SG4 IT Compliance & Governance,4. IT Governance & Compliance,,,,,,,"150,000,000",0,,2,,,,,,,2/9/2015,4/24/2015,,25%,35%,40%,,,,,,,,4/24/2015,,"150,000,000",-,"150,000,000","150,000,000","150,000,000","150,000,000",2,2,0%,100%,100%,7/9/2015,7/23/2015,3. 3 - 6 months,100%,100%,100%,,0,100%
