ITAU442,BKM01,2020,TSR,IFI,2,PT BPR BKK Karangmalang (Perseroda),Jasa Audit Kepatuhan Atas Layanan Cardless dan Penetration Testing,t3,"20,218,182",6/4/2020,7/16/2021,#SG4 IT Compliance & Governance,"1. Laporan Audit Tahap II
2. BAST",0,,,2,8/27/2021,9/16/2021,9/30/2021,9/30/2021,0.00,,2,9/15/2021,,9/23/2021,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"20,218,182",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU442,BKM01,2020,TSR,IFI,2,PT BPR BKK Karangmalang (Perseroda),Jasa Audit Kepatuhan Atas Layanan Cardless dan Penetration Testing,t4,0,6/4/2020,7/16/2021,#SG4 IT Compliance & Governance,"1. Laporan Pentest Tahap I
2. BAST",0,,,-1,,,7/16/2021,7/16/2021,0.00,Termin Pentest dibatalkan sesuai surat dari Pihak BPR dan Addendum,-1,,,,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU442,BKM01,2020,TSR,IFI,2,PT BPR BKK Karangmalang (Perseroda),Jasa Audit Kepatuhan Atas Layanan Cardless dan Penetration Testing,t5,0,6/4/2020,7/16/2021,#SG4 IT Compliance & Governance,"1. Laporan Pentest Tahap II
2. BAST",0,,,-1,,,7/16/2021,7/16/2021,0.00,Termin Pentest dibatalkan sesuai surat dari Pihak BPR dan Addendum,-1,,,,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU443,BBY02,2020,TSR,DTP,2,PT Perumda BPR Bank Yogya,Jasa Penetration Testing Layanan Cardless,t1,"16,000,000",6/15/2020,9/30/2020,Security and Cybersecurity,1. Surat Penunjukan,0,,,2,,7/1/2020,9/30/2020,9/30/2020,0.00,,2,7/1/2020,,7/9/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"16,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU443,BBY02,2020,TSR,DTP,2,PT Perumda BPR Bank Yogya,Jasa Penetration Testing Layanan Cardless,t2,"40,000,000",6/15/2020,9/30/2020,Security and Cybersecurity,"1. Laporan Pentets Layanan Cardless Tahap I
2. BAST",0,,,2,,8/10/2020,9/30/2020,9/30/2020,0.00,"Done.
28 Jul: BAST sudah diterima oleh client
Besok akan kirim Report dan BAST.
Insyaallah awal minggu depan sudah bisa kirim report dan BAST",2,8/10/2020,,8/18/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU443,BBY02,2020,TSR,DTP,2,PT Perumda BPR Bank Yogya,Jasa Penetration Testing Layanan Cardless,t3,"24,000,000",6/15/2020,9/30/2020,Security and Cybersecurity,"1. Laporan Pentets Layanan Cardless Tahap II
2. BAST",0,,,2,,9/11/2020,9/30/2020,9/30/2020,0.00,"Saat ini sedang remediasi dari klien 
",2,9/11/2020,,9/28/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"24,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU444,BIP01,2020,TSR,FTS,2,PT Bank INA Perdana Tbk,Audit Post Implementation Review Layanan Internet Banking Bisnis (IBB),t1,"17,680,000",6/17/2020,9/17/2020,,1. PO,0,,,2,,6/19/2020,9/17/2020,9/17/2020,0.00,,2,6/19/2020,,6/25/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"17,680,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU444,BIP01,2020,TSR,FTS,2,PT Bank INA Perdana Tbk,Audit Post Implementation Review Layanan Internet Banking Bisnis (IBB),t2,"44,200,000",6/17/2020,9/17/2020,,"1. Laporan Draft PIR
2. BAST",0,,,2,,8/18/2020,9/17/2020,9/17/2020,0.00,"-13 Agustus 2020: sudah minta tolong mas toni untuk diprint dan minta tolong mas abay untuk dikirim 
11 Agustus report final bisa direlease",2,8/18/2020,,8/31/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"44,200,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU444,BIP01,2020,TSR,FTS,2,PT Bank INA Perdana Tbk,Audit Post Implementation Review Layanan Internet Banking Bisnis (IBB),t3,"26,520,000",6/17/2020,9/17/2020,,"1. Laporan Final PIR
2. BAST",0,,,2,,8/18/2020,9/17/2020,9/17/2020,0.00,"-13 Agustus 2020: sudah minta tolong mas toni untuk diprint dan minta tolong mas abay untuk dikirim 
draft report bisa dikirim ke bank ina 7 agustus",2,8/18/2020,,8/31/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"26,520,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU445,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP Tbk,Penetration Testing Web Eksternal,t1,"10,000,000",6/18/2020,,Security and Cybersecurity,1. PO,0,,,2,,6/22/2020,,,Need Plan,,2,6/22/2020,,7/15/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU445,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP Tbk,Penetration Testing Web Eksternal,t2,"25,000,000",6/18/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAST",0,,,2,,9/18/2020,,,Need Plan,Dapat info dari klien mundur sampai akhir Agustus,2,9/18/2020,,10/7/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"25,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU445,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP Tbk,Penetration Testing Web Eksternal,t3,"15,000,000",6/18/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAST",0,,,2,,10/2/2020,,,Need Plan,"Belum jalan karena klien belum siap
",2,10/2/2020,,10/13/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"15,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU446,BCA01,2020,SSM,DTP,2,PT Bank BCA Syariah,Penetration Testing Layanan QRIS,t1,"10,909,091",6/25/2020,,Security and Cybersecurity,1. SPK,0,,,2,,6/29/2020,,,Need Plan,,2,6/29/2020,,7/13/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,909,091",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU446,BCA01,2020,SSM,DTP,2,PT Bank BCA Syariah,Penetration Testing Layanan QRIS,t2,"27,272,727",6/25/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAST",0,,,2,,7/23/2020,,,Need Plan,Sudah kirim report dan BAST hari ini,2,7/23/2020,,8/7/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"27,272,727",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU446,BCA01,2020,SSM,DTP,2,PT Bank BCA Syariah,Penetration Testing Layanan QRIS,t3,"16,363,636",6/25/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAST",0,,,2,,7/23/2020,,,Need Plan,"Done
Sedang remediasi by client",2,7/23/2020,,8/7/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"16,363,636",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU447,CTM01,2020,SSM,DTP,2,PT Corbit Teknologi Mandiri,Jasa Penetration Testing Web Aplikasi dan Server,t1,"5,500,000",6/29/2020,9/29/2020,Security and Cybersecurity,1. SPK,0,,,2,,7/10/2020,9/29/2020,9/29/2020,0.00,,2,7/10/2020,,5/5/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,500,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU447,CTM01,2020,SSM,DTP,2,PT Corbit Teknologi Mandiri,Jasa Penetration Testing Web Aplikasi dan Server,t2,"27,500,000",6/29/2020,9/29/2020,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAST",0,,,2,,7/24/2020,9/29/2020,9/29/2020,0.00,"BAST sudah di terima, insyaallah besok dibalikin, klien lagi di Rumah Sakit. 
Sudah kirim report dan BAST. Insyaallah besok atau minggu depan sudah bisa invoice.",2,7/24/2020,,2/10/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"27,500,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU447,CTM01,2020,SSM,DTP,2,PT Corbit Teknologi Mandiri,Jasa Penetration Testing Web Aplikasi dan Server,t3,"22,000,000",6/29/2020,9/29/2020,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAST",0,,,2,,8/10/2020,9/29/2020,9/29/2020,0.00,"Done
29 Jul: BAST di-ttd
Tinggal 2 temuan insyaallah selesai hari ini, kirim laporan besok plus BAST
Sedang tahap retest",2,8/10/2020,,5/5/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU448,ANJ01,2020,TSR,TLW,2,PT Alterra Nusantara Jaya,Jasa Audit Kepatuhan dan Kesiapan Operasional Payment Gateway,t1,"31,400,000",7/3/2020,11/30/2020,#SG4 IT Compliance & Governance,1. PKS,0,,,2,,7/24/2020,11/30/2020,11/30/2020,0.00,"SPK/PKS
Sudah kick off per 18 Juli 2020.
PKS sudah diterima VP per tanggal 23 Juli 2020, perlu difinalisasi. 
Invoice: sudah request disiapkan invoice via teams (channel: contract and invoice management) per tanggal 23 Juli 2020.",2,7/24/2020,,8/7/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"31,400,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU448,ANJ01,2020,TSR,TLW,2,PT Alterra Nusantara Jaya,Jasa Audit Kepatuhan dan Kesiapan Operasional Payment Gateway,t2,"78,500,000",7/3/2020,11/30/2020,#SG4 IT Compliance & Governance,"1. Laporan Audit Tahap I
2. BAST",0,,,2,,8/19/2020,11/30/2020,11/30/2020,0.00,"T2: Laporan Audit Tahap 1 
On progress audit. Status per tanggal: 
- 13 Agustus 2020: Telah dikirimkan ke PD untuk minta review sebelum deliver. Target 18 Agustus insya Allah sudah deliver. 
- 10 Agustus: konfirmasi temuan 
Jadwal demo apps: 5 Agustus 2020. laporan audit tahap 1 baru bisa dideliver jika sudah demo",2,8/19/2020,,8/25/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"78,500,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU448,ANJ01,2020,TSR,TLW,2,PT Alterra Nusantara Jaya,Jasa Audit Kepatuhan dan Kesiapan Operasional Payment Gateway,t3,"47,100,000",7/3/2020,11/30/2020,#SG4 IT Compliance & Governance,"1. Laporan Audit Tahap II
2. BAST",0,,,2,,10/5/2020,11/30/2020,11/30/2020,0.00,T3: Laporan Audit Tahap 2,2,10/5/2020,,10/15/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"47,100,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU449,BDY01,2020,TSR,YPP,2,PT Bank Pembangunan Daerah Daerah Istimewa Yogyakarta,Jasa Penetration Test Aplikasi Android Merchant QRIS,t1,"18,000,000",7/6/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAST",0,,,2,,8/11/2020,,,Need Plan,"23/07 - Pentest sudah 100%, pentester janji akan submit laporan besok tanggal 24/07
16/07 - Pentest sudah 30%, ada beberapa issue fitur yang tidak aktif",2,8/11/2020,,8/28/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU449,BDY01,2020,TSR,YPP,2,PT Bank Pembangunan Daerah Daerah Istimewa Yogyakarta,Jasa Penetration Test Aplikasi Android Merchant QRIS,t2,"18,000,000",7/6/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAST",0,,,2,,8/11/2020,,,Need Plan,updated,2,8/11/2020,,9/3/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU450,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP,Jasa Penetration Testing Web ONEDNA dan ACS,t1,"14,000,000",7/6/2020,,Security and Cybersecurity,1. PO,0,,,2,,7/8/2020,,,Need Plan,,2,7/8/2020,,7/14/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"14,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU450,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP,Jasa Penetration Testing Web ONEDNA dan ACS,t2,"35,000,000",7/6/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAST",0,,,2,,7/29/2020,,,Need Plan,"Done. 
Sudah kirim report dan BAST hari ini. 

28 Jul: BAST sudah diterima oleh client
Sudah kirim report dan BAST hari ini.
Menunggu BAST di tanda tangan klien.",2,7/29/2020,,8/7/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"35,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU450,NSP01,2020,SSM,DTP,2,PT Bank OCBC NISP,Jasa Penetration Testing Web ONEDNA dan ACS,t3,"21,000,000",7/6/2020,,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAST",0,,,2,,8/19/2020,,,Need Plan,"DONE. 
Hari ini akan retest, insyaallah awal minggu depan bisa report dan bast 

Target 30 Jul invoice
Hari ini akan retest, insyaallah awal minggu depan bisa report dan bast
Info dari klien, insyaallah minggu depan sudah bisa retest.",2,8/19/2020,,9/4/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"21,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU451,BJT01,2020,TSR,DTP,2,PT Bank Pembangunan Daerah Jawa Tengah,Penetration Testing Dan Vulnerabilty Assessment Aplikasi CMS Fitur Reset Password,t1,"18,000,000",7/15/2020,8/29/2020,Security and Cybersecurity,"1. Laporan Pentest Tahap I
2. BAPP 
3. BAST",0,,,2,,9/24/2020,8/29/2020,8/29/2020,0.00,"Sudah mulai pentest per hari ini, namun aplikasi error.",2,9/24/2020,,10/14/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU451,BJT01,2020,TSR,DTP,2,PT Bank Pembangunan Daerah Jawa Tengah,Penetration Testing Dan Vulnerabilty Assessment Aplikasi CMS Fitur Reset Password,t2,"27,000,000",7/15/2020,8/29/2020,Security and Cybersecurity,"1. Laporan Pentest Tahap II
2. BAPP
3. BAST
",0,,,2,,10/12/2020,8/29/2020,8/29/2020,0.00,,2,10/12/2020,11/20/2020,11/16/2020,-,-,-,-,-,-,-,-,2,2,,TSR 100,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"27,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU452,SCN01,2020,SSM,TLW,2,Swisscontact,Jasa Audit Kepatuhan dan Kesiapan Operasional Penyelenggaraan Layanan Uang Elektronik Dan Transfer Dana,t1,"69,940,000",12/1/2020,4/4/2021,#SG4 IT Compliance & Governance,,0,,,2,12/1/2020,12/1/2020,4/4/2021,4/4/2021,0.00,PKS,2,1/29/2021,,2/10/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"69,940,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU452,SCN01,2020,SSM,TLW,2,Swisscontact,Jasa Audit Kepatuhan dan Kesiapan Operasional Penyelenggaraan Layanan Uang Elektronik Dan Transfer Dana,t2,"47,559,200",12/1/2020,4/4/2021,#SG4 IT Compliance & Governance,,0,,,2,3/22/2021,4/6/2021,4/4/2021,4/4/2021,0.00,,2,4/6/2021,,4/14/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"47,559,200",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU452,SCN01,2020,SSM,TLW,2,Swisscontact,Jasa Audit Kepatuhan dan Kesiapan Operasional Penyelenggaraan Layanan Uang Elektronik Dan Transfer Dana,t3,"57,350,800",12/1/2020,4/4/2021,#SG4 IT Compliance & Governance,,0,,,2,4/27/2021,5/3/2021,4/4/2021,4/4/2021,0.00,,2,5/5/2021,,5/25/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"57,350,800",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU452,SCN01,2020,SSM,TLW,2,Swisscontact,Jasa Audit Kepatuhan dan Kesiapan Operasional Penyelenggaraan Layanan Uang Elektronik Dan Transfer Dana,t4,"87,425,000",12/1/2020,4/4/2021,#SG4 IT Compliance & Governance,,0,,,2,10/28/2021,11/3/2021,11/30/2021,11/30/2021,0.00,"Klien masih dalam tahap remediasi, dan masih ada temuan dengan status Open yang outstanding",2,11/4/2021,,11/16/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"87,425,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU452,SCN01,2020,SSM,TLW,2,Swisscontact,Jasa Audit Kepatuhan dan Kesiapan Operasional Penyelenggaraan Layanan Uang Elektronik Dan Transfer Dana,t5,"87,425,000",12/1/2020,4/4/2021,#SG4 IT Compliance & Governance,,0,,,2,10/28/2021,11/3/2021,11/30/2021,11/30/2021,0.00,"Klien masih dalam tahap remediasi, dan masih ada temuan dengan status Open yang outstanding",2,11/4/2021,,11/16/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"87,425,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU453,RDP01,2020,TSR,DTP,-1,PT Red Dot Indonesia,Audit Kepatuhan dan Kesiapan untuk Penyedia Layanan Payment Gateway,t1,"26,000,000",8/3/2020,2/3/2021,#SG4 IT Compliance & Governance,1. PKS TTD,1,,,2,,10/8/2020,2/3/2021,2/3/2021,0.00,PKS,2,10/8/2020,,11/3/2020,-,-,-,-,-,-,-,-,-1,2,DTP 100,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"26,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU453,RDP01,2020,TSR,DTP,-1,PT Red Dot Indonesia,Audit Kepatuhan dan Kesiapan untuk Penyedia Layanan Payment Gateway,t2,"65,000,000",8/3/2020,2/3/2021,#SG4 IT Compliance & Governance,"1. Laporan Audit Tahap I
2. BAST",1,,,2,,11/5/2020,2/3/2021,2/3/2021,0.00,,2,11/5/2020,11/25/2020,11/20/2020,-,-,-,-,-,-,-,-,-1,2,DTP 100,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"65,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU453,RDP01,2020,TSR,DTP,-1,PT Red Dot Indonesia,Audit Kepatuhan dan Kesiapan untuk Penyedia Layanan Payment Gateway,t3,0,8/3/2020,2/3/2021,#SG4 IT Compliance & Governance,"1. Laporan Audit Tahap II
2. BAST",1,,,0,,,2/3/2021,1/31/2022,-362.00,,-1,,,,-,-,-,-,-,-,-,-,-1,2,DTP 100,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t1,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,Closed Project,-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t2,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,"T2: Laporan Audit Tahap 1 
Status per tanggal: 
- 27 Agustus 2020: kemungkinan akan diinfokan kembali di W2 September 
- 14 Agustus 2020: info dari Pak Tito: pending dahulu kerjaan sampai scopenya pasti. Klien juga mengirimkan surat permohonan pending pekerjaan. Sepertinya mau Dompel jadinya. 
- 13 Agustus 2020: Dokumentasi belum banyak diterima. sudah ditagih setiap hari. Draft NDA dan Draft PKS telah dikirimkan per hari ini 13 Agustus 2020.",-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t3,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,,-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t4,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,,-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t5,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,,-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU454,Apr-01,2020,TSR,DTP,-1,PT Asia Pelangi Remiten,Audit TI dan Kesiapan atas Operasional dan TI untuk Penyelenggara Uang Elektronik,t6,0,7/29/2020,,#SG4 IT Compliance & Governance,,1,,,0,,,,,Need Plan,,-1,,,,-,-,-,-,-,-,-,-,1,2,,#N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4. IT Governance & Compliance,,
ITAU455,STI01,2020,SSM,HDA,2,PT IDX Solusi Teknologi Informasi,Jasa Independent Reviewer Sistem BOFIS Equity Anggota Bursa,t1,"10,000,000",7/27/2020,,,1. SPK,0,,,2,7/27/2020,7/29/2020,,,Need Plan,"SPK/PO sudah diterima dari IDXSTI, invoice sudah bisa dikirim 
",2,8/19/2020,,9/2/2020,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
ITAU455,STI01,2020,SSM,HDA,2,PT IDX Solusi Teknologi Informasi,Jasa Independent Reviewer Sistem BOFIS Equity Anggota Bursa,t2,"30,000,000",7/27/2020,,,"1. Draft Laporan BOFIS
2. BAST",0,,,2,2/4/2021,2/24/2021,,,Need Plan,Due date disesuaikan dengan jadwal pelaksanaan mock test tanggal 29 Agustus 2020,2,2/24/2021,,3/10/2021,-,-,-,-,-,-,-,-,2,2,,SSM 100,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
